,ID,Name,Nationality,Club,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
1532,235141,P. Menzel,Germany,VfL Wolfsburg,63,60,58,57,56
1533,237704,Jo?o Virg?nia,Portugal,Everton,62,57,57,58,64
1534,244367,T. Kucz,Poland,Bayer 04 Leverkusen,63,51,57,58,64
1535,235155,J. Bekkema,Netherlands,SC Heerenveen,63,57,50,58,63
1536,206500,J. Maxted,England,Accrington Stanley,60,59,60,58,63
1537,238503,L. Weinkauf,Germany,Hannover 96,63,60,61,55,56
1538,213678,K. O'Hara,Republic of Ireland,Macclesfield Town,61,55,54,57,62
1539,244656,Y. Takaoka,Japan,Sagan Tosu,63,60,54,52,58
1540,245431,C. Topaloglu,Turkey,?aykur Rizespor,59,57,56,63,65
1541,240318,Kang Bong Gyun,Korea Republic,Suwon Samsung Bluewings,54,67,50,57,58
1542,223683,T. De Bie,Belgium,KV Oostende,63,53,53,54,65
1543,53960,S. Russell,England,Grimsby Town,56,60,58,60,58
1544,225993,O. Sail,New Zealand,Wellington Phoenix,60,55,62,54,60
1545,227529,M. Hudson,England,Bury,58,59,53,60,58
1546,239564,J. Bruhns,Germany,SC Fortuna K?ln,61,58,54,54,64
1547,236237,J. Bolado,Argentina,Godoy Cruz,68,55,55,55,64
1548,212178,J. Flatt,England,Scunthorpe United,62,56,58,59,59
1549,242131,C. Arroyave,Colombia,Itag?? Leones FC,60,59,54,54,64
1550,224215,V. Baume,Belgium,Sporting de Charleroi,60,56,58,53,65
1551,226524,M. Johansson,Sweden,Trelleborgs FF,58,60,57,56,62
1552,202973,Kwon Tae Ahn,Korea Republic,Sangju Sangmu FC,59,57,60,60,59
1553,228322,Guille Lara,Spain,UD Almer?a,61,54,55,57,60
1554,206566,M. Crocombe,New Zealand,,61,56,54,56,63
1555,209895,M. Acton,Australia,Melbourne Victory,62,57,56,53,62
1556,232936,K. Tokushige,Japan,V-Varen Nagasaki,59,54,61,62,57
1557,238060,N. Trott,England,West Ham United,62,57,64,58,63
1558,228845,H. Sandvik,Norway,FK Haugesund,58,58,57,56,59
1559,213489,M. Kuchta,Poland,Zagł?bie Lubin,59,54,59,62,60
1560,214525,D. Richards,Wales,Crewe Alexandra,61,55,56,57,61
1561,223488,M. Sætra,Norway,Strømsgodset IF,59,55,54,57,61
1562,204298,F. Due,Denmark,Randers FC,59,51,63,57,59
1563,187658,L. Saxton,England,GIF Sundsvall,57,59,60,56,55
1564,140300,P. Cherrie,Scotland,Derry City,56,56,58,57,55
1565,234511,G. Banaziak,France,Amiens SC,59,58,59,58,59
1566,223760,A. Singh,India,,56,53,54,63,60
1567,246032,D. Sv??ek,Czech Republic,Viktoria Plze?,52,57,59,54,67
1568,235539,A. Al Ghamdi,Saudi Arabia,Al Raed,57,60,49,56,58
1569,219159,D. Nizic,Australia,Western Sydney Wanderers,61,56,56,53,60
1570,240920,F. Al Habib,Saudi Arabia,Al Shabab,57,64,49,53,62
1571,242721,E. Dick,United States,Sporting Kansas City,55,60,58,58,55
1572,138786,B. Williams,England,Bolton Wanderers,54,58,53,55,56
1573,238628,J. Albrecht,Germany,SV Wehen Wiesbaden,58,58,59,55,57
1574,240681,J. Hoekstra,Netherlands,FC Groningen,59,58,56,59,61
1575,240170,K. Niemczycki,Poland,NAC Breda,57,58,55,57,60
1576,243242,Park Ji Min,Korea Republic,Suwon Samsung Bluewings,57,57,56,56,57
1577,244524,N. Quindt,Germany,VfL Sportfreunde Lotte,61,54,58,54,58
1578,244018,M. Staniszewski,Poland,Arka Gdynia,58,59,55,55,61
1579,211768,L. Italiano,Australia,Newcastle Jets,61,53,58,54,59
1580,241978,C. Higuera,Mexico,Club Tijuana,53,58,49,60,59
1581,245818,A. Bacci,Italy,Ascoli,58,58,60,60,58
1582,243774,J. Jaime,Argentina,San Martin de Tucum?n,60,58,57,54,58
1583,241215,R. Hirosue,Japan,FC Tokyo,59,55,69,52,65
1584,245056,K. Bucker,Netherlands,Heracles Almelo,62,52,53,56,58
1585,235074,S. Kjellevold,Norway,Stabæk Fotball,60,57,58,56,62
1586,236613,L. Grill,Germany,1. FC Kaiserslautern,59,55,55,56,59
1587,233030,F. Pizzicanella,Argentina,Atl?tico Tucum?n,57,58,61,52,56
1588,238919,J. Pantemis,Canada,Montreal Impact,62,55,58,58,55
1589,239689,M. Sprang,Germany,FSV Zwickau,58,61,57,53,54
1590,237133,R. Cagnon,France,Olympique de Marseille,60,64,52,58,53
1591,223827,J. McDonnell,England,AFC Wimbledon,58,56,54,58,62
1592,235860,M. Woud,New Zealand,Willem II,59,48,52,54,64
1593,242266,E. Bansen,Germany,SV Zulte-Waregem,64,58,56,62,55
1594,240987,M. Cooper,England,Plymouth Argyle,60,55,57,52,63
1595,237922,M. Gonzalez,Chile,CD Everton de Vi?a del Mar,59,58,55,56,61
1596,243810,L. Ingolotti,Argentina,Club Atl?tico Aldosivi,61,54,55,57,62
1597,244578,G. Pozos,Mexico,Club Le?n,62,58,59,58,59
1598,244073,Y. Bangsow,Germany,Eintracht Braunschweig,59,55,54,53,61
1599,232560,K. Kirihata,Japan,Kashiwa Reysol,52,56,59,65,53
1600,232817,I. Chicco,Argentina,Club Atl?tico Col?n,60,61,54,58,55
1601,232566,H. Takimoto,Japan,Kashiwa Reysol,61,55,55,50,62
1602,192120,Geng Xiaofeng,China PR,Hebei China Fortune FC,59,62,56,58,52
1603,215418,M. Soldo,Austria,Wolfsberger AC,54,60,56,55,58
1604,244090,L. Schaffran,Germany,SpVgg Greuther F?rth,62,61,59,54,55
1605,194430,K. Fegrouche,Morocco,IK Sirius,58,59,55,59,58
1606,229252,A. Torres,Mexico,Guadalajara,62,57,53,50,58
1607,245382,A. Rosteghin,Italy,Cittadella,60,58,55,55,60
1608,242315,D. Petersson,Sweden,Trelleborgs FF,48,68,52,38,70
1609,244107,E. Pauchet,France,Chamois Niortais Football Club,60,58,62,59,60
1610,137356,S. Farelli,Italy,Pescara,63,57,56,55,58
1611,239500,E. Gr?ndemann,Germany,FC Hansa Rostock,58,58,58,58,63
1612,244878,G. Kyrnats,Russia,PFC CSKA Moscow,55,58,50,58,57
1613,226450,M. Awaji,Saudi Arabia,Al Shabab,59,63,52,57,54
1614,242579,C. Baldovino,Colombia,Alianza Petrolera,61,58,54,54,60
1615,220564,M. Rudakov,Russia,HJK Helsinki,59,55,54,57,61
1616,221845,Han Rongze,China PR,Shandong Luneng TaiShan FC,53,57,53,63,57
1617,240791,Marcos Lav?n,Spain,C?rdoba CF,56,62,54,54,60
1618,243878,R. Benz,Germany,KFC Uerdingen 05,57,58,52,56,59
1619,207528,R. Fitzsimons,England,Notts County,59,59,51,52,60
1620,213676,M. Beeney,England,Sligo Rovers,56,58,52,62,56
1621,231351,Y. Urra,Chile,CD Huachipato,57,56,62,58,62
1622,244417,J. Krahl,Germany,RB Leipzig,61,51,57,47,70
1623,210119,Q. Roberts,Canada,Los Angeles FC,64,56,52,52,61
1624,240584,B. Verbong,Netherlands,VVV-Venlo,61,59,60,52,58
1625,182474,Zhang Chong,China PR,Dalian YiFang FC,58,56,65,59,54
1626,219854,G. Smith,England,Lincoln City,61,54,65,55,57
1627,229586,Pablo Cacharr?n,Spain,CD Lugo,56,57,54,56,59
1628,205267,J. Rodr?guez,Mexico,Puebla FC,58,54,54,58,58
1629,242391,M. Pattier,France,FC Lorient,60,56,61,58,59
1630,176860,C. M?nsson,Sweden,Kristiansund BK,57,58,57,59,59
1631,190179,D. Cornell,Wales,Northampton Town,61,56,62,55,60
1632,193512,M. He?a,Czech Republic,Sparta Praha,58,56,55,53,58
1633,244458,A. Sebald,Germany,FC Hansa Rostock,57,63,56,53,58
1634,245230,M. Salaba,Austria,SV Mattersburg,62,55,56,59,63
1635,244975,F. Maddaloni,France,Chamois Niortais Football Club,56,57,55,58,64
1636,241649,R. Emanuelsson,Sweden,IF Brommapojkarna,59,58,57,60,59
1637,176631,B. Lekstr?m,Sweden,Hammarby IF,58,59,56,60,58
1638,183031,Han Feng,China PR,Guangzhou R&F; FC,59,55,58,55,57
1639,237305,L. Ketterer,United States,Columbus Crew SC,54,57,55,65,52
1640,28157,P. van der Vlag,Netherlands,FC Emmen,54,63,59,61,51
1641,233725,T. Nijhuis,Netherlands,FC Utrecht,63,54,59,54,58
1642,231935,R. Kim,Russia,Pohang Steelers,62,53,65,53,60
1643,242689,S. Pab?n,Colombia,Junior FC,59,55,56,52,60
1644,237576,N. Insfr?n,Argentina,Gimnasia y Esgrima La Plata,54,54,62,61,53
1645,244746,L. Ntumba,France,Dijon FCO,57,54,55,54,61
1646,245007,G. Volpe,Italy,US Cremonese,57,61,54,53,58
1647,226838,Wang Guoming,China PR,Henan Jianye FC,58,55,56,58,59
1648,11800,C. Weale,England,Exeter City,57,56,57,56,56
1649,245276,M. Al Rubaie,Saudi Arabia,Al Batin,57,55,59,54,61
1650,223011,F. Sollacaro,France,AC Ajaccio,62,49,55,50,64
1651,233252,O. Pati?o,Colombia,Rionegro ?guilas,61,52,55,54,56
1652,244011,M. Zach,Germany,Hallescher FC,61,56,55,53,60
1653,243502,J. Bursztyn,Poland,Pogo? Szczecin,63,55,57,52,58
1654,237615,G. Poluzzi,Italy,SPAL,55,58,47,52,66
1655,225845,N. Araya,Chile,CD Antofagasta,57,53,55,54,59
1656,239927,O. Ottesen,Denmark,FC Midtjylland,53,54,58,56,60
1657,243260,J. De Smet,Belgium,KV Kortrijk,62,56,53,57,56
1658,240192,M. Ranmark,Norway,Molde FK,61,58,55,54,58
1659,226120,J. Rondeel,Netherlands,De Graafschap,62,51,53,49,62
1660,208460,J. Montgomery,England,Forest Green Rovers,57,56,58,55,56
1661,242252,M. Lenes,Norway,Ranheim Fotball,57,57,58,57,58
1662,245074,Choi Young Eun,Korea Republic,Daegu FC,58,58,45,52,62
1663,234324,L. Bilboe,England,Rotherham United,60,57,60,56,55
1664,238167,P. Boevink,Netherlands,FC Groningen,55,58,58,55,57
1665,244320,L. Br?ggemeier,Germany,SC Paderborn 07,60,55,58,55,58
1666,245088,M. Al Haeti,Saudi Arabia,Ettifaq FC,57,57,55,54,59
1667,224622,Sun Le,China PR,Shanghai SIPG FC,58,55,54,53,58
1668,225134,A. Bass,England,Portsmouth,58,54,51,54,58
1669,220530,D. Lavercombe,England,Wigan Athletic,60,57,58,59,58
1670,234611,C. Fogacci,France,GFC Ajaccio,63,53,53,57,55
1671,237430,R. Suzuki,Japan,Gamba Osaka,60,63,55,49,60
1672,194679,M. Halstead,England,Morecambe,58,59,63,56,52
1673,237176,R. Schofield,England,Huddersfield Town,60,58,51,53,56
1674,239736,T. Trueba,Mexico,Puebla FC,64,55,54,54,54
1675,227967,Chen Anqi,China PR,Chongqing Dangdai Lifan FC SWM Team,58,56,54,52,59
1676,245632,Morro,Spain,Rayo Vallecano,56,54,57,53,61
1677,240514,M. Johnstone,England,Sunderland,61,60,52,58,52
1678,237188,N. Bishop,England,Southend United,59,58,57,57,59
1679,231046,J. Eastwood,England,Sheffield United,59,56,50,56,60
1680,231562,J. Meneses,Colombia,Am?rica de Cali,56,60,57,58,58
1681,239510,M. K?bbing,Germany,1. FC Heidenheim 1846,62,58,53,52,57
1682,229274,L. Thomas,Wales,Forest Green Rovers,63,51,55,53,60
1683,155547,J. Jensen,Denmark,Esbjerg fB,52,60,63,61,52
1684,228255,N. Lema?tre,France,Stade de Reims,61,52,56,55,59
1685,241314,Li Haitao,China PR,Jiangsu Suning FC,60,48,54,55,59
1686,242352,A. Attiah,Saudi Arabia,Al Wehda,61,56,51,52,64
1687,231859,C. Brown,United States,Seattle Sounders FC,51,58,67,51,64
1688,239797,M. Lansing,United States,Aalborg BK,57,55,62,55,56
1689,239546,C. Libertiaux,Belgium,Royal Excel Mouscron,58,56,59,56,61
1690,243647,A. Bayındır,Turkey,MKE Ankarag?c?,57,58,52,60,57
1691,246464,J. Theissen,Germany,Fortuna D?sseldorf,61,58,59,53,55
1692,213967,C. Mafoumbi,Congo,Blackpool,59,51,57,50,62
1693,219344,A. Al Basisi,Saudi Arabia,Ohod Club,57,55,54,58,57
1694,233425,E. Kastrati,Albania,Pescara,62,57,54,56,62
1695,236252,V. Karaku?,Turkey,Kayserispor,62,58,49,48,64
1696,231647,M. Asiri,Saudi Arabia,Al Qadisiyah,57,58,51,58,58
1697,182240,Qiu Shengjiong,China PR,Shanghai Greenland Shenhua FC,55,61,63,56,53
1698,232673,M. Al Haidari,Saudi Arabia,Al Hilal,55,58,55,58,55
1699,102881,K. Stamatopoulos,Canada,AIK,57,52,54,57,56
1700,246241,Y. Lenze,Germany,FC Schalke 04,58,55,63,51,60
1701,236005,J. Vom Steeg,United States,LA Galaxy,59,60,54,52,57
1702,183533,D. Lyness,England,St. Mirren,59,59,53,48,63
1703,229368,M. Norman,England,Rochdale,58,59,57,55,55
1704,246012,J. Truque,Colombia,Once Caldas,55,61,63,57,63
1705,239358,S. Dieng,Switzerland,Stevenage,62,51,57,53,62
1706,225280,D. Mitov,Bulgaria,Cambridge United,63,54,53,51,55
1707,231682,T. Heward-Belle,Australia,Sydney FC,60,60,52,53,57
1708,243718,R. Koot,Netherlands,Fortuna Sittard,59,55,59,55,56
1709,237575,J. Pourtau,Argentina,Estudiantes de La Plata,55,58,55,52,61
1710,242446,M. Wolff,Argentina,Club Atl?tico Tigre,53,57,51,58,55
1711,244498,K. Szyma?ski,Poland,Lech Pozna?,61,59,60,47,54
1712,181015,B. Kennedy,Australia,Central Coast Mariners,59,49,58,59,54
1713,242200,T. R?nning,Sweden,IF Elfsborg,56,57,55,58,59
1714,239385,A. Jerez,Chile,Curic? Unido,56,61,52,53,52
1715,242715,A. Grinwis,United States,Orlando City SC,60,52,55,50,59
1716,238620,M. Layer,Germany,VfR Aalen,59,59,55,52,52
1717,243490,C. Ariza,Colombia,Jaguares de C?rdoba,59,52,48,55,57
1718,222503,H. Isted,England,Luton Town,60,54,57,50,57
1719,244775,R. Caicedo,Colombia,Boyac? Chic? FC,55,63,59,52,58
1720,210728,V. Viot,France,AS B?ziers,59,54,52,53,56
1721,239410,M. Kos,Austria,FK Austria Wien,57,53,51,52,60
1722,231237,P. Jensen,Denmark,FC Nordsjælland,57,57,57,58,53
1723,232007,M. Lis,Poland,Wisła Krak?w,59,55,51,58,58
1724,191559,S. Kawamata,Japan,Kashima Antlers,58,52,55,54,63
1725,245580,L. Brand,Netherlands,Willem II,60,60,54,50,51
1726,224593,Y. Zummack,Germany,VfL Sportfreunde Lotte,59,51,53,51,61
1727,236371,Marc Vito,Spain,Girona FC,56,55,51,51,60
1728,232539,K. Ogi,Japan,Vissel Kobe,50,58,48,57,58
1729,245085,A. Al Bahri,Saudi Arabia,Ettifaq FC,58,54,51,55,57
1730,242526,K. Dybowski,Poland,Piast Gliwice,56,59,62,54,58
1731,245854,T. Vermot,France,AS Saint-?tienne,62,51,61,54,62
1732,245599,Dar?o Ramos,Spain,Albacete BP,56,59,63,53,56
1733,215656,K. Mendoza,Denmark,AC Horsens,57,56,55,52,57
1734,238186,M. Bulka,Poland,Chelsea,57,54,56,52,59
1735,230765,H. Al Watyan,Saudi Arabia,Al Fateh,55,58,49,52,58
1736,230001,H. Campbell,England,Burton Albion,63,52,48,56,56
1737,240245,L. Ureta,Chile,CD O'Higgins,51,57,53,49,64
1738,228217,C. Lyon,United States,Los Angeles FC,58,53,65,56,52
1739,225406,J. Talbot,Republic of Ireland,Bohemian FC,58,54,57,49,56
1740,242564,D. Tomii,Japan,Shonan Bellmare,61,51,49,51,60
1741,235413,R. Majecki,Poland,Legia Warszawa,54,56,50,51,59
1742,244119,P. Patron,France,Clermont Foot 63,56,57,52,59,54
1743,202141,Y. Mersin,Turkey,Crawley Town,57,52,55,56,59
1744,245415,A. Abdulhameed,Saudi Arabia,Al Hazem,59,57,51,52,58
1745,244654,K. Osako,Japan,Sanfrecce Hiroshima,57,54,56,49,59
1746,237236,I. ?nal,Turkey,Alanyaspor,54,56,58,56,58
1747,228533,Lee Joon Hee,Korea Republic,Gyeongnam FC,60,49,52,52,61
1748,231861,M. Stajduhar,United States,Orlando City SC,59,54,62,53,55
1749,243387,S. Brolin,Sweden,AIK,61,57,53,52,55
1750,225981,A. Pearce,Australia,Central Coast Mariners,58,60,58,49,57
1751,241597,B. White,Australia,Brisbane Roar,54,58,54,54,57
1752,241859,R. Hoffmann,Germany,FC Bayern M?nchen,57,49,64,61,58
1753,181702,Y. Uekusa,Japan,Shimizu S-Pulse,46,48,59,55,65
1754,242636,E. Moran,Republic of Ireland,Bray Wanderers,56,55,55,53,59
1755,242382,L. Ashby-Hammond,England,Fulham,57,57,56,53,60
1756,225489,F. Schram,Iceland,,57,53,56,51,57
1757,236758,O. Christensen,Denmark,Odense Boldklub,56,57,51,54,56
1758,238298,M. Mi?o,Argentina,Rosario Central,61,56,49,46,58
1759,218593,S. Moore,England,Milton Keynes Dons,57,56,57,53,55
1760,232418,Y. Takeda,Japan,Nagoya Grampus,58,52,56,59,54
1761,228067,Kim Tae Ho,Korea Republic,Daegu FC,59,47,54,57,59
1762,239076,A. Nurudeen,Ghana,KAS Eupen,62,53,51,46,63
1763,246246,B. Leneis,Germany,FC Augsburg,64,53,59,55,56
1764,221163,T. Hagelskjaer,Denmark,Vejle Boldklub,56,54,50,56,54
1765,230893,O. Evans,Wales,Wigan Athletic,59,58,56,55,57
1766,244468,M. Vantruba,Slovakia,SK Slavia Praha,57,52,58,50,58
1767,235260,A. Ogalde,Chile,Universidad Cat?lica,60,55,58,55,57
1768,238076,M. Bersano,United States,San Jose Earthquakes,56,51,60,54,58
1769,240894,R. Ferguson,Scotland,Motherwell,60,53,61,51,59
1770,229130,K. Horgan,Republic of Ireland,Shamrock Rovers,55,56,57,54,54
1771,239882,J. Tibbetts,England,Peterborough United,58,54,45,52,62
1772,245771,W. Huffer,England,Leeds United,56,53,53,52,59
1773,234260,A. Fisher,England,Blackburn Rovers,58,53,52,52,60
1774,243476,M. Borgogno,Argentina,V?lez Sarsfield,55,53,50,54,54
1775,220190,Cristian Arco,Spain,C?diz CF,56,53,55,53,52
1776,235806,G. Satalino,Italy,Sassuolo,51,55,48,56,56
1777,213535,K. Zobeck,United States,FC Dallas,55,54,54,54,55
1778,244256,D. Bielica,Poland,G?rnik Zabrze,55,56,62,56,57
1779,244768,M. Akjah,Saudi Arabia,Al Wehda,56,57,54,49,56
1780,233505,R. Sandford,England,Millwall,57,56,55,55,56
1781,235556,A. Al Shehry,Saudi Arabia,Al Qadisiyah,55,51,51,53,59
1782,243750,Gianluca Zanette,Brazil,Vejle Boldklub,55,57,55,54,56
1783,244016,Taliby,Spain,CD Numancia,55,53,51,53,61
1784,242229,B. Maher,Republic of Ireland,St. Patrick's Athletic,55,56,54,54,56
1785,243012,B. Niezgoda,Poland,Jagiellonia Białystok,59,57,45,47,58
1786,232518,M. Matic,Switzerland,Grasshopper Club Z?rich,60,57,60,55,53
1787,242251,T. Amos,Sweden,IFK G?teborg,48,54,56,58,57
1788,242262,M. Karlsson,Sweden,?rebro SK,56,52,58,52,57
1789,242774,Y. Oki,Japan,Kashima Antlers,57,50,55,50,61
1790,234842,F. Kraft,Germany,VfL Bochum 1848,58,53,56,50,59
1791,235375,A. Quintana,Colombia,Atl?tico Huila,49,57,54,58,55
1792,237935,K. Klaesson,Norway,V?lerenga Fotball,54,51,50,53,59
1793,245359,C. Moreno,Mexico,CD Everton de Vi?a del Mar,56,59,56,50,55
1794,233328,E. Selen,Turkey,Yeni Malatyaspor,58,55,59,46,52
1795,245874,A. Sevestre,France,US Orl?ans Loiret Football,54,57,55,53,59
1796,235124,S. Jurado,Mexico,Tiburones Rojos de Veracruz,57,58,57,50,56
1797,232565,G. Kawanami,Japan,Vegalta Sendai,57,60,52,55,52
1798,226423,N. Gartside,Northern Ireland,Derry City,57,51,51,51,57
1799,235383,R. Piscitelli,Italy,Carpi,51,52,49,61,57
1800,244861,J. Gali?,Germany,SV Darmstadt 98,55,52,54,52,60
1801,243341,R. Ya?ez,Chile,CD O'Higgins,61,51,61,55,55
1802,237201,K. McIntosh,United States,Portland Timbers,53,55,64,54,55
1803,238482,L. Gray,Wales,Carlisle United,56,53,51,51,59
1804,240537,L. Wackerle,Austria,SKN St. P?lten,59,55,55,53,58
1805,242585,T. Shibuya,Japan,Nagoya Grampus,55,53,51,54,54
1806,235421,B. Ozegovic,Austria,SCR Altach,60,54,53,50,59
1807,244386,M. Prinz,Germany,SC Preußen M?nster,51,55,53,48,60
1808,244645,P. Pellegrino,Italy,Cosenza,55,55,55,55,55
1809,240553,A. Kapp,United States,Minnesota United FC,58,55,63,49,54
1810,245164,V. Kaith,India,,55,50,57,59,53
1811,222901,C. L?pez,Colombia,Itag?? Leones FC,52,56,48,58,56
1812,237751,Y. Nishibe,Japan,Shimizu S-Pulse,54,59,56,59,56
1813,229306,L. O'Reilly,England,Carlisle United,57,54,50,52,55
1814,245435,R. Al Najjar,Saudi Arabia,Al Ittihad,56,59,54,48,56
1815,243905,R. Mantel,Belgium,Sporting Lokeren,51,55,53,59,60
1816,220611,J. Hamon,England,Exeter City,54,53,51,52,57
1817,240838,B. Wade,England,Rochdale,56,60,57,54,53
1818,240330,H. Hawsawi,Saudi Arabia,Al Fayha,56,52,54,54,57
1819,245706,J. Montoya,Colombia,Itag?? Leones FC,61,53,51,48,64
1820,233683,Li Chen,China PR,Beijing Renhe FC,53,58,56,56,50
1821,244439,M. Minder,Switzerland,Neuch?tel Xamax,59,56,54,53,55
1822,241882,M. Goto,Japan,Shonan Bellmare,57,52,47,49,60
1823,232679,T. Okuda,Japan,V-Varen Nagasaki,56,50,54,58,55
1824,237802,C. Haas,Austria,SK Rapid Wien,52,55,60,57,54
1825,223988,L. Ward,England,Northampton Town,58,55,55,51,51
1826,236794,J. Dakir,Denmark,Randers FC,57,53,50,52,55
1827,242179,Y. Fofana,France,Le Havre AC,59,55,54,52,55
1828,233481,E. Ross,England,Colchester United,56,58,46,53,55
1829,228109,T. Holland,Republic of Ireland,Limerick FC,53,49,47,53,57
1830,235535,R. Lovett,England,Cheltenham Town,57,55,53,54,56
1831,245269,E. Fadda,Saudi Arabia,Al Qadisiyah,57,54,50,50,55
1832,244760,D. Bochicchio,Italy,Sporting de Charleroi,55,54,43,51,55
1833,208932,A. Al Shammari,Saudi Arabia,Al Raed,56,52,52,52,54
1834,242726,S. Wilson,England,Mansfield Town,57,54,53,53,57
1835,245545,S. Barone,Italy,Spezia,56,54,52,50,55
1836,244781,C. Giuliani,Austria,SK Sturm Graz,58,57,56,49,57
1837,241206,D. Maekawa,Japan,Vissel Kobe,55,51,44,55,59
1838,245558,G. Maley,Scotland,Livingston FC,50,56,48,59,50
1839,241207,K. Yoshimaru,Japan,Vissel Kobe,57,52,50,50,54
1840,246327,N. van den Dam,Netherlands,De Graafschap,56,52,51,56,56
1841,240955,T. Durso,Argentina,Gimnasia y Esgrima La Plata,57,54,53,57,54
1842,246076,M. Molenda,Poland,Arka Gdynia,50,52,56,53,56
1843,240460,B. Al Bahrani,Saudi Arabia,Al Fateh,53,59,46,50,54
1844,244828,R. Guti?rrez,Mexico,Monarcas Morelia,49,56,57,54,57
1845,237414,W. Popp,Japan,Kawasaki Frontale,55,52,63,54,49
1846,237927,E. McGinty,Republic of Ireland,Sligo Rovers,53,53,51,52,55
1847,225390,H. Str?mgren,Sweden,Kalmar FF,49,63,47,52,52
1848,241519,Li Lei,China PR,Guizhou Hengfeng FC,54,47,44,56,61
1849,238448,A. Fantini,Japan,Sagan Tosu,58,49,54,56,48
1850,239477,A. Damlu,Turkey,Yeni Malatyaspor,57,58,48,47,55
1851,242297,A. Søndergaard,Denmark,Wolverhampton Wanderers,56,54,50,51,54
1852,237434,G. Harada,Japan,Yokohama F. Marinos,55,53,48,55,56
1853,242301,J. Beaulieu,Canada,Montreal Impact,55,55,46,53,55
1854,228223,J. Weaver,England,Birmingham City,52,51,52,50,58
1855,228998,D. Marzino,Switzerland,BSC Young Boys,62,49,50,46,60
1856,246150,J. Echave,Chile,Uni?n Espa?ola,56,54,53,51,58
1857,241563,J. L?rtiga,Chile,San Luis de Quillota,59,46,51,44,61
1858,242851,Shen Shuaishuai,China PR,Guangzhou R&F; FC,59,51,59,51,46
1859,229031,N. Baumann,Switzerland,FC Z?rich,60,51,50,49,54
1860,237736,S. Awaka,Japan,Hokkaido Consadole Sapporo,51,59,49,51,52
1861,240297,R. K?llman,Finland,HJK Helsinki,59,53,51,52,57
1862,245425,N. James,Australia,Newcastle Jets,57,54,51,51,57
1863,224947,D. Grimshaw,England,Manchester City,54,53,56,50,57
1864,241599,B. Crellin,England,Fleetwood Town,55,52,55,52,56
1865,241091,B. Scott,United States,1. FC K?ln,59,52,54,53,55
1866,233668,Zhang Yan,China PR,Jiangsu Suning FC,59,54,55,45,54
1867,239816,N. Mantl,Germany,SpVgg Unterhaching,57,53,53,44,62
1868,227545,T. Ryan,Republic of Ireland,Cork City,55,54,51,53,59
1869,233689,J. Lindgren,Sweden,IFK Norrk?ping,60,55,53,47,52
1870,240346,S. George,England,Tranmere Rovers,56,52,48,53,55
1871,225500,M. Loaiza,Colombia,Atl?tico Bucaramanga,56,53,47,51,54
1872,222431,J. Storevik,Norway,Sandefjord Fotball,55,45,54,53,56
1873,243699,F. Ibsen,Denmark,FC København,56,55,59,53,55
1874,234228,R. McCrorie,Scotland,Rangers FC,50,50,62,57,56
1875,241401,S. Moloney,England,Bury,55,51,53,55,54
1876,244478,K. Krzepisz,Poland,Arka Gdynia,52,47,56,55,58
1877,228369,J. Walton,England,Barnsley,57,49,46,49,53
1878,238373,L. Rivas,Colombia,Deportes Tolima,52,57,50,45,58
1879,231722,A. Long,France,FC Sochaux-Montb?liard,57,58,48,48,51
1880,241962,M. Tomizawa,Japan,V-Varen Nagasaki,56,53,49,50,53
1881,224555,Xu Jiamin,China PR,Beijing Renhe FC,56,52,49,49,54
1882,244015,M. Schlosser,Germany,FC Erzgebirge Aue,60,52,53,49,54
1883,244534,D. Szczerbal,Poland,?l?sk Wrocław,61,49,51,47,56
1884,230971,N. Tzanev,New Zealand,AFC Wimbledon,55,48,47,49,53
1885,244551,F. Majchrowicz,Poland,Cracovia,59,55,53,49,52
1886,244813,M. Zapytowski,Poland,Wisła Płock,54,56,53,55,54
1887,244069,M. Schragl,Austria,Karlsruher SC,57,52,53,48,56
1888,231273,B. Manosalva,Chile,CD Huachipato,53,48,52,51,58
1889,240489,M. Christiansen,Norway,Lillestrøm SK,55,55,53,51,52
1890,245866,L. Pelletier,France,RC Strasbourg Alsace,51,59,55,45,55
1891,243566,T. Herbots,Belgium,Sint-Truidense VV,58,53,56,48,54
1892,237167,R. Miura,Japan,J?bilo Iwata,58,54,52,49,48
1893,227975,H. Fossdal,Norway,FK Haugesund,54,48,45,49,56
1894,235912,K. Al Mozaibri,Saudi Arabia,Al Batin,61,50,56,49,53
1895,244620,L. Jacot,Switzerland,FC Luzern,58,51,55,47,57
1896,241293,Wang Min,China PR,Chongqing Dangdai Lifan FC SWM Team,55,49,50,48,56
1897,236431,E. Alarc?n,Argentina,Patronato,56,55,55,50,52
1898,225427,S. Arango,Colombia,Boyac? Chic? FC,59,48,50,48,53
1899,242068,L. Moser,Germany,1. FC Union Berlin,53,54,52,55,51
1900,244132,L. Sedlak,Germany,FC Carl Zeiss Jena,52,51,53,49,58
1901,212392,R. Stewart,Scotland,Livingston FC,54,52,52,46,58
1902,224681,Wen Zhixiang,China PR,Henan Jianye FC,52,45,44,53,60
1903,245931,G. Vannucchi,Italy,US Salernitana 1919,53,55,56,54,51
1904,241326,Shi Xiaodong,China PR,Shanghai SIPG FC,51,55,57,47,49
1905,241327,Chen Wei,China PR,Shanghai SIPG FC,52,52,51,52,52
